"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 09:17:22 UTC 2026","Tue May 05 09:17:35 UTC 2026","13538","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Tue May 05 09:19:41 UTC 2026","Tue May 05 09:19:41 UTC 2026","427","","GET /api/v1/mail/:token/messages","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Tue May 05 09:20:26 UTC 2026","Tue May 05 09:20:29 UTC 2026","2780","","PUT /api/v1/users/update/:id","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 09:19:40 UTC 2026","Tue May 05 09:19:41 UTC 2026","733","","POST /api/v1/users/logout/:id","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Tue May 05 09:16:35 UTC 2026","Tue May 05 09:16:37 UTC 2026","2474","","DELETE /api/v1/users/delete/:id","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 09:16:23 UTC 2026","Tue May 05 09:16:25 UTC 2026","2283","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:48 UTC 2026","Tue May 05 09:19:49 UTC 2026","214","","POST /api/v1/mail/create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Tue May 05 09:19:50 UTC 2026","Tue May 05 09:19:50 UTC 2026","205","","POST /api/v1/mail/create","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Tue May 05 09:19:55 UTC 2026","Tue May 05 09:19:56 UTC 2026","206","","GET /api/v1/mail/:token","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 09:16:32 UTC 2026","Tue May 05 09:16:35 UTC 2026","2476","","DELETE /api/v1/users/delete/:id","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Tue May 05 09:15:41 UTC 2026","Tue May 05 09:15:43 UTC 2026","2305","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 09:18:30 UTC 2026","Tue May 05 09:18:43 UTC 2026","13238","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:42 UTC 2026","Tue May 05 09:19:42 UTC 2026","619","","GET /api/v1/mail/:token/messages","","After sending message count is 1","","After sending message count is 1",""
"passed","Tue May 05 09:19:09 UTC 2026","Tue May 05 09:19:23 UTC 2026","13264","","POST /api/v1/login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Tue May 05 09:15:16 UTC 2026","Tue May 05 09:15:18 UTC 2026","2288","","POST /api/v1/users/create","","Response body never contains password field","","Response body never contains password field",""
